21
22.749	18.086
36.753	27.102
0.156	18.687	1.0
6.288	37.328	1.0
20.851	12.542	1.0
33.802	21.409	1.0
7.759	3.627	1.0
22.796	29.316	1.0
38.781	36.568	1.0
14.901	3.239	1.0
15.686	16.834	1.0
16.788	12.377	1.0
35.413	15.055	1.0
24.929	25.357	1.0
5.814	11.277	1.0
33.4	1.788	1.0
25.429	37.212	1.0
32.281	15.723	1.0
25.306	15.813	1.0
11.68	5.776	1.0
39.66	28.761	1.0
7.743	0.728	1.0
0.933	2.198	1.0
0.839	0.871	0.768	0.733	0.85	0.873	0.865	0.863	0.754	0.893	0.769	0.762	0.852	0.796	0.724	0.752	0.825	0.868	0.88	0.769	0.858
