28
646	335
145	327
752	381	10.0105
416	88	9.76057
567	781	43.2974
96	270	15.7396
313	583	25.5331
737	636	58.4694
263	284	31.1496
356	210	29.3666
308	471	21.5203
48	586	6.14132
710	390	4.97719
204	775	11.359
210	719	12.7283
8	268	12.3273
488	486	46.9047
452	66	10.2573
25	593	5.52775
675	392	5.66413
722	163	44.7481
221	469	18.7768
44	545	11.5679
176	91	37.5492
389	669	28.9813
698	404	4.97454
45	293	10.6069
39	172	20.3288
550	217	41.2064
31	470	15.9069
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
