28
242	686
585	436
710	243	25.2873
704	323	31.045
211	222	8.29254
153	208	16.7407
664	492	25.2182
616	297	27.7366
662	76	17.8617
724	443	28.3657
567	215	31.8031
519	671	23.0946
614	402	13.7153
43	127	52.3992
661	18	19.4893
171	165	16.2531
664	654	21.1127
94	254	26.2702
466	70	60.2229
513	584	16.2806
429	516	36.8049
333	673	32.9822
629	594	17.9862
331	152	42.7896
235	208	10.3088
218	246	7.97083
591	561	18.4503
470	403	41.3425
451	635	29.0488
538	536	19.1511
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
