28
387	665
734	610
730	213	12.5981
508	387	1.99429
757	449	18.5814
69	521	10.2627
307	635	5.88417
496	381	2.49812
143	139	19.774
250	86	12.9863
3	446	11.2053
433	56	2.16119
747	280	6.95863
598	562	14.7906
631	381	24.0413
608	216	1.24215
374	224	1.57478
511	102	17.4514
499	344	3.96077
66	738	3.19855
94	730	4.01943
64	469	6.37288
168	469	12.3749
242	600	9.61968
418	71	2.90799
343	641	6.55169
370	232	1.20404
339	189	8.76573
768	335	8.70002
597	212	1.67076
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
