28
605	283
574	276
351	31	16.8814
61	577	61.6559
223	551	64.111
512	343	18.2933
692	450	9.35011
547	137	12.0506
581	158	13.7875
625	744	1.69086
517	669	25.9981
67	183	34.8272
710	475	11.0576
633	341	22.8842
435	689	33.2455
203	129	32.3549
700	131	8.04945
691	110	8.89959
622	472	23.3057
290	68	22.4631
560	360	14.1836
403	25	16.1143
162	244	34.6147
352	671	31.1078
553	403	15.963
478	488	45.2641
629	742	1.46449
596	686	20.0806
714	113	7.98132
506	73	24.9171
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
