28
367	368
509	494
282	119	3.59564
594	400	12.0709
531	368	7.68115
415	435	14.4694
390	592	3.03622
209	58	6.70451
496	31	7.27369
126	503	20.115
491	81	8.17922
295	59	8.04361
258	135	4.75337
321	10	8.06691
99	10	12.7264
747	191	26.8992
392	563	3.15524
319	482	12.2725
579	239	3.68312
546	227	3.69303
46	681	28.4206
517	181	6.73726
282	720	20.1775
237	84	6.48847
35	395	20.8182
238	582	22.1162
714	451	21.5635
467	116	7.75788
569	329	7.49187
552	190	6.80454
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
