28
656	56
749	392
283	29	8.09823
114	326	18.6735
309	75	10.138
570	76	9.39085
216	712	8.32638
670	297	10.0881
286	303	16.0528
267	561	5.97749
173	683	8.35243
93	78	22.1638
506	720	28.4487
235	181	4.51569
457	348	10.8542
187	216	8.33309
607	314	7.06338
189	612	7.94813
527	560	15.5488
247	522	8.43664
722	478	10.109
690	776	30.5869
754	424	1.77549
444	269	9.67893
207	175	4.6281
600	472	14.3616
601	202	18.6879
382	413	14.6462
74	584	14.3899
745	423	0.918372
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
