28	5
383	180
523	221
339	318	0.341585
338	326	0.465563
338	324	0.350111
341	321	0.327878
336	320	1.24737
341	323	0.412092
555	548	0.243483
560	543	1.14463
557	549	0.537996
561	551	1.12352
556	547	0.25488
561	547	0.346398
524	99	1.38074
519	99	0.379273
519	97	0.547353
521	103	0.397557
526	106	0.803164
523	105	0.237699
56	55	0.569241
59	63	2.28515
53	60	0.569609
54	57	0.702448
60	55	0.874714
105	506	0.311133
103	507	0.464312
111	503	2.46891
101	499	0.922992
104	498	0.289125
0.437543	0.434727	0.35385	0.395978	0.309018	0.36886	0.475242	0.499777	0.481201	0.315523	0.402173	0.369381	0.36887	0.309465	0.309751	0.410892	0.353927	0.303975	0.369763	0.438331	0.339294	0.466368	0.393145	0.367412	0.459017	0.409985	0.499849	0.347585
0.423257	0.466762	0.595487	0.563597	0.544893	0.557436	0.534735	0.489095	0.521313	0.555224	0.579578	0.596045	0.423225	0.441458	0.438746	0.496367	0.424671	0.470489	0.550507	0.590056	0.431396	0.567469	0.450681	0.436533	0.499396	0.448709	0.440687	0.477816
