28	5
501	370
513	239
510	17	0.698806
518	12	1.51236
511	15	0.162079
512	20	0.624536
514	12	0.216575
513	18	0.238317
539	472	0.357282
547	469	2.15848
543	465	0.295164
548	463	0.344539
540	471	0.178776
540	466	1.12873
295	324	1.10631
285	329	0.582415
289	327	0.78298
291	325	0.193982
289	330	0.228698
287	329	0.178685
82	140	0.289301
76	135	1.16821
85	140	1.09339
79	135	0.191349
81	144	1.12541
32	525	0.175884
30	528	1.16696
36	528	1.27781
31	525	0.248962
31	523	0.566266
0.442292	0.340571	0.491427	0.443464	0.395144	0.353547	0.453066	0.407366	0.39967	0.375622	0.369746	0.388813	0.396967	0.33295	0.437551	0.317711	0.396599	0.372119	0.425892	0.325188	0.353239	0.455982	0.441109	0.313	0.424015	0.453943	0.381445	0.433429
0.436487	0.474382	0.426313	0.565856	0.508358	0.54882	0.55294	0.44568	0.589189	0.542903	0.495957	0.480817	0.520102	0.598646	0.469734	0.427816	0.404433	0.459215	0.490934	0.543764	0.589481	0.496108	0.424553	0.557397	0.55556	0.451581	0.532265	0.461265
