28
772	71
527	285
247	226	13.209
686	714	19.1068
560	98	21.7601
728	740	17.3988
191	692	5.06838
634	713	16.602
626	399	14.4092
494	519	22.4408
625	88	25.4726
124	746	32.9081
718	501	46.1168
100	86	15.5098
505	701	27.055
475	446	28.4138
73	293	35.3279
432	560	27.5006
652	367	15.8224
531	309	9.30287
548	773	31.14
28	197	31.0244
284	233	13.2356
197	680	4.43997
360	523	29.2176
89	14	26.5127
149	345	30.5578
239	158	24.7608
607	622	36.3128
70	126	17.3955
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
