30
594	305
175	740
441	526	4.3818
800	394	9.6929
129	217	21.1522
537	638	7.67806
69	477	11.2192
452	641	9.14929
420	508	3.72285
637	9	11.4487
806	711	11.5422
148	691	5.64923
750	809	11.4168
344	338	20.8544
285	562	8.3006
567	693	7.42554
257	851	1.47179
866	433	9.87298
117	441	8.14264
350	44	34.9925
184	317	7.61904
64	14	7.3413
102	23	4.39783
241	321	10.42
806	265	13.8396
244	855	2.45202
349	539	13.5623
561	5	13.6727
512	179	26.2176
10	725	27.9559
457	823	20.9994
546	742	9.05439
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
