28
489	113
505	217
158	457	20.2385
68	136	5.31558
15	699	40.228
603	479	20.4616
400	276	13.7692
689	369	28.8844
663	257	8.20955
385	586	12.4199
686	232	5.52136
308	202	32.2326
470	696	8.31388
424	549	15.7541
324	533	20.9539
783	702	8.30555
255	481	25.051
754	706	7.53676
716	650	19.5968
631	201	9.23657
203	705	45.7173
545	364	12.5655
389	322	11.6367
454	244	9.91857
667	221	4.50492
397	477	19.002
456	730	10.0728
583	402	12.7135
54	155	6.68098
488	262	10.5068
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
