31
296	36
782	313
668	736	28.7037
370	865	29.6766
694	99	24.8963
707	628	17.114
934	322	2.56917
144	408	13.0259
934	334	2.92484
774	318	2.24003
749	293	8.87774
790	57	30.0525
190	198	27.2391
839	865	22.139
328	406	33.5841
927	309	3.39201
648	445	29.9535
797	800	17.4129
919	249	16.2848
268	276	23.8202
268	907	30.8365
639	255	23.3522
97	551	25.4572
165	638	31.3499
426	765	33.8539
457	216	12.5109
908	684	44.5829
412	184	12.1276
209	412	17.9788
789	294	5.15587
671	580	12.0694
41	117	49.812
29	612	26.8952
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
