35
542	824
1055	322
203	331	17.4447
399	890	43.7894
1156	99	17.6181
750	390	50.6465
899	966	17.7275
482	1193	32.2328
904	642	29.5551
992	460	17.3748
251	796	32.612
391	73	16.741
1107	516	36.3472
840	947	15.9584
550	923	22.6016
351	125	15.5514
848	27	48.6481
412	529	69.5716
431	1083	32.392
710	697	21.6217
604	777	20.2888
303	98	13.9988
966	949	18.0461
1056	708	12.9971
1006	720	12.0908
1107	39	17.7627
102	496	46.2089
646	645	14.6635
175	669	10.107
272	320	20.2447
252	1095	31.1761
137	692	9.30845
679	592	16.0004
873	216	56.5088
354	1171	33.0214
985	865	18.1892
1050	402	19.197
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
