35
1115	666
775	1096
1159	160	52.7564
1024	125	34.4335
253	675	5.91317
1	19	44.9794
907	606	11.9216
647	402	49.5118
840	459	5.80139
1057	946	53.7163
534	558	48.0874
149	626	37.7189
86	178	15.0615
781	44	64.5148
659	244	48.7278
472	311	59.9201
49	861	80.6259
1188	764	31.9401
856	467	6.46717
293	162	59.0888
265	664	6.24551
328	949	110.755
465	691	48.8106
488	93	80.0638
79	138	15.149
1107	703	10.7469
962	41	41.0703
829	584	19.272
126	219	20.7766
951	1044	57.1726
793	1048	18.7661
708	524	43.5991
1135	702	9.3191
35	568	40.8986
889	575	13.4182
1015	309	35.9185
912	259	44.3799
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
