35
108	1084
246	433
458	447	31.3304
669	1004	47.1888
836	475	48.9357
521	1045	31.7831
996	1063	23.6597
437	1015	6.70729
563	1115	27.8722
956	936	28.318
130	97	90.1197
983	173	49.0183
414	184	19.7353
1097	1212	34.489
846	174	47.1326
1147	262	10.623
419	1022	6.0839
272	633	10.7263
412	727	52.8735
238	639	11.9033
465	173	19.8412
113	980	35.363
996	1167	37.3607
926	1094	30.5412
531	924	42.59
627	210	63.6212
563	1204	33.7606
267	680	14.6417
1123	85	65.4263
82	853	48.172
950	416	42.8221
143	712	44.0053
441	347	35.4688
935	1005	22.6572
407	564	48.3578
885	769	55.8181
1174	242	10.1064
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
