29
345	109
277	419
696	161	28.3609
810	461	14.7137
783	170	25.5277
800	719	30.0183
33	823	28.9941
337	545	17.1375
124	801	25.7967
504	368	23.0307
362	499	19.7789
623	48	52.0619
111	361	33.0763
154	99	44.7576
837	498	15.4422
561	419	27.5748
93	445	31.1851
164	741	26.5018
489	592	48.0814
799	95	23.1607
773	800	30.3262
151	214	26.4331
789	33	21.9296
226	236	29.4798
337	249	33.7488
721	716	29.8399
779	541	23.0799
385	364	37.9151
559	811	63.7945
616	465	22.3091
360	105	6.01568
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
