32
36	715
819	200
990	177	47.6552
539	921	42.9653
356	344	23.7659
413	145	18.6368
64	849	17.7677
964	938	65.4912
259	299	22.0196
765	758	4.68455
703	182	26.4174
742	405	6.87089
700	627	9.27046
5	764	15.9917
173	3	47.539
755	61	29.1906
346	206	23.5581
758	382	7.1909
676	336	16.9212
698	678	10.9894
751	339	11.9342
670	636	8.68206
411	707	47.5833
718	426	7.63413
195	480	48.7638
711	847	24.7876
766	737	4.48834
29	685	7.49045
194	718	20.291
1014	371	44.5131
164	178	34.6794
13	525	43.5048
109	681	16.3614
75	919	20.2145
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
