32
242	863
464	539
321	963	6.29735
590	506	14.2966
304	735	8.44493
767	184	11.0658
498	704	33.337
79	682	43.9655
312	937	6.69599
59	270	20.8969
226	733	19.6177
208	459	49.4309
887	280	33.3071
461	956	27.2685
1004	486	43.2225
378	494	28.6565
846	630	6.29036
360	677	16.0935
991	963	93.9173
93	163	13.0647
872	637	5.59818
562	181	58.9972
352	895	15.4625
1001	136	45.3494
588	882	44.0957
805	632	10.4622
17	830	36.4834
298	702	7.74691
536	471	15.6277
44	200	17.0877
873	563	19.7813
178	84	34.2183
821	190	14.2391
760	469	40.3009
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
