29
529	465
694	799
494	773	10.4066
774	522	4.87489
58	210	22.8468
57	820	1.19743
636	183	21.5067
469	672	18.5055
766	51	3.48014
134	358	15.3601
102	700	14.6794
790	52	3.07386
230	268	8.63046
465	437	12.6296
279	692	18.5888
756	29	2.74722
54	829	1.34532
711	26	8.77795
282	165	21.4206
740	408	22.3991
49	366	15.9345
333	407	16.6031
576	304	18.1436
56	455	11.6957
221	314	6.16816
676	55	8.77113
797	547	4.79748
3	641	12.4514
397	507	13.4347
153	54	26.9232
172	509	18.5944
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
