33
576	150
620	431
263	766	8.67503
644	82	12.948
212	726	6.94779
564	795	10.7867
416	31	26.082
65	478	34.5364
579	417	2.87888
604	426	3.22381
449	908	15.9843
842	704	36.9104
112	50	19.2401
165	791	9.5067
800	1071	28.4675
661	794	17.8404
910	200	15.6164
40	1011	36.7119
869	374	7.84742
459	1040	19.236
904	402	2.48083
726	107	9.74325
667	146	10.7829
1031	957	33.3168
899	423	3.00328
906	10	11.6521
570	717	13.406
340	688	5.37189
751	168	12.8568
222	667	8.86921
365	710	3.34674
1022	130	18.048
1068	395	30.9909
268	77	17.4318
917	74	6.63514
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
