29
196	485
485	91
561	243	22.8772
365	738	7.48535
200	810	7.34235
196	663	10.2821
230	182	4.73304
740	277	8.74478
284	817	4.91978
679	616	11.0605
479	15	9.74817
784	205	11.6127
243	830	5.92474
388	354	9.72831
94	7	26.0032
502	654	7.35568
605	670	9.5123
640	15	20.2567
14	841	29.478
513	714	10.7166
156	788	7.26566
207	198	5.4636
172	425	10.0737
96	505	18.7424
112	670	16.4703
407	692	7.0577
341	509	24.306
476	835	12.8688
459	374	12.954
506	419	7.43347
237	582	11.5635
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
