28
492	538
105	601
544	289	18.5708
247	413	44.0935
693	736	22.7722
57	179	23.5693
601	217	10.5382
569	754	17.3038
459	170	33.4124
487	471	5.39288
8	113	21.8992
682	76	4.11557
358	720	30.0533
385	476	21.2286
662	73	5.042
727	445	11.9717
6	621	28.895
604	686	19.9946
443	632	20.9185
479	519	4.89458
417	551	14.5212
736	402	10.5388
45	346	37.1012
463	480	6.73625
602	177	8.69956
200	741	45.2732
209	263	38.3822
576	546	21.7225
298	140	44.8034
616	312	20.6085
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
