32
149	339
569	757
945	995	17.9566
860	357	22.9493
59	668	52.2434
96	217	20.4346
98	991	20.5663
459	479	27.4049
480	823	27.4513
653	508	27.1154
134	396	10.8137
592	617	10.5696
937	715	12.8024
362	466	28.5946
902	677	12.3152
233	725	38.6541
659	80	63.8081
22	267	14.9406
231	577	35.6314
723	805	36.8834
426	75	32.7579
912	932	21.0899
910	269	28.7135
937	479	39.138
635	604	9.32133
329	1	31.3797
453	629	37.1178
98	377	10.9611
885	131	35.2936
484	965	30.7807
880	722	11.9154
6	219	13.8346
293	913	34.0793
170	1008	16.416
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
