33
880	526
600	385
432	265	16.8896
1065	112	60.0699
662	764	19.3485
850	954	39.124
144	96	38.4806
769	105	66.1794
803	267	42.0486
15	30	27.8263
344	275	20.3995
188	590	38.9104
727	988	46.3643
524	853	10.4971
961	239	18.6289
1	832	44.5772
53	715	27.7392
400	567	65.8904
275	212	36.2672
554	863	10.5091
678	279	38.5163
604	756	18.8807
463	118	43.0393
389	241	17.4259
12	658	23.6224
0	121	28.1295
992	274	17.0482
211	700	23.4451
580	179	51.8911
431	347	29.1612
346	335	23.2919
200	761	24.6633
15	390	70.6277
93	205	40.5634
509	318	25.5596
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
