30
392	10
594	679
441	628	41.5493
176	542	25.6719
526	775	23.3133
382	514	28.8326
667	697	23.7579
241	223	21.7968
876	173	23.3441
337	71	21.2702
701	762	24.6823
126	10	55.8138
814	150	21.5863
824	279	23.5716
95	784	36.5699
540	48	57.6319
287	333	40.5984
89	896	38.7855
567	231	57.3187
45	204	47.8545
403	425	29.743
280	151	26.3378
544	700	17.2437
244	753	45.8686
168	614	23.3851
271	53	25.7657
298	227	19.2775
39	324	43.0692
733	188	33.42
186	190	23.5839
522	839	22.8923
879	309	22.6075
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
