28
418	612
733	563
6	42	10.0173
583	109	21.8967
345	279	34.9881
211	646	17.1511
588	757	17.7484
451	211	18.1648
35	12	11.4739
499	48	14.9973
634	552	12.1482
169	423	2.97616
211	189	32.5193
423	627	4.00775
396	174	18.1353
111	247	17.6974
605	700	14.7175
381	39	12.9189
631	504	13.6587
580	560	15.2391
80	458	26.2279
262	685	13.1382
453	609	9.10664
72	177	16.278
442	27	13.5232
484	778	31.7307
175	436	3.47866
521	654	24.2157
668	312	46.509
750	468	25.8891
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
