29
525	38
620	19
450	370	8.6095
301	192	20.0522
136	348	13.8986
571	732	19.7422
42	358	9.47397
630	118	12.1221
130	54	17.6361
788	82	9.58097
668	696	5.57556
377	358	6.11042
787	490	16.9963
286	453	10.2087
831	706	11.5085
832	830	22.6826
347	18	25.2099
473	562	6.09844
837	157	12.6768
343	360	5.72891
551	522	16.9548
189	513	11.7843
222	400	10.1879
189	251	8.20859
342	456	10.317
573	29	5.5954
59	444	15.5023
705	667	7.04288
817	597	19.8172
195	196	8.08745
501	594	4.57
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
