33
402	221
972	781
526	1032	24.554
608	1036	21.4733
1060	743	19.2337
646	722	11.3249
525	373	12.376
599	739	14.0338
1053	462	38.8462
569	153	38.6146
463	531	27.0708
803	765	40.6197
511	415	10.6123
71	985	6.75848
62	542	19.6979
152	41	43.6849
616	370	24.2691
736	425	29.7122
448	414	9.26815
506	271	25.782
691	90	33.8617
33	631	10.7599
1059	287	33.7524
1063	945	39.6687
7	590	12.0138
417	420	6.33243
126	967	14.5375
970	200	26.7019
185	472	30.97
45	993	8.07201
92	857	32.0499
306	95	40.9541
95	709	29.6623
145	206	40.254
464	896	34.0326
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
