30
18	351
50	567
215	579	22.7308
460	696	33.3528
733	891	36.8615
409	806	14.0803
205	209	25.6927
497	211	2.77239
809	615	11.5627
775	257	82.7998
375	24	51.9561
448	796	12.9019
424	424	26.6645
812	646	10.0107
720	584	10.7624
655	804	36.591
256	169	20.6604
428	165	32.0345
315	348	22.9208
533	187	15.4793
318	287	23.037
501	219	3.01849
265	791	57.0801
63	758	67.1036
203	515	20.3025
722	705	31.6469
477	518	32.514
667	627	26.0497
16	101	86.0902
580	727	32.9672
355	476	33.3553
735	556	10.8634
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
