33
162	87
117	965
240	778	28.5944
1045	95	61.9106
615	1	42.1452
294	963	34.253
942	416	63.2584
750	12	50.4854
791	877	46.4829
759	201	12.4421
468	950	36.6963
210	97	18.367
588	573	35.3505
783	222	10.4378
988	258	21.2249
544	482	20.4514
223	1012	32.4022
98	333	11.0123
808	268	19.284
855	686	60.6485
1039	1004	88.0824
68	350	10.6413
262	572	64.9855
56	485	45.3685
379	908	32.7451
811	999	49.1997
324	786	27.0557
259	207	48.03
53	723	70.0691
640	946	63.2369
522	431	20.0882
723	1087	42.528
118	975	3.68831
1041	282	19.4611
96	148	28.8198
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
