32
258	815
519	846
679	657	20.9822
328	128	27.8441
71	959	45.7181
850	256	13.4725
185	995	41.3743
656	717	23.6145
552	125	50.2847
191	47	40.3142
965	53	61.2795
869	285	11.1656
658	482	34.1877
325	672	62.5642
921	515	77.1299
963	226	37.029
202	857	26.3375
328	395	16.4117
61	13	43.186
226	478	40.2669
450	812	10.6458
325	441	14.3656
815	886	57.5164
405	121	30.0977
559	397	21.1725
122	449	41.4754
614	621	25.0596
421	822	9.46522
731	229	8.90264
696	247	12.9413
572	453	18.7573
458	403	30.9257
720	209	8.58486
720	738	24.2185
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
