34
461	932
845	970
346	443	13.7658
584	570	33.745
550	779	1.6892
913	214	15.9878
732	777	25.2218
1091	152	27.6211
642	313	22.9329
179	419	24.1879
325	934	9.34572
605	782	9.04073
311	874	9.43645
514	273	15.9514
170	294	14.2296
471	952	3.91192
1042	1056	14.8695
105	765	29.3762
510	27	21.2028
558	774	1.67716
1034	473	16.0359
917	623	23.586
957	296	16.9623
1032	363	16.1343
371	1010	14.0112
31	1098	66.8793
600	170	17.3308
414	767	2.95653
436	781	3.16441
1149	428	22.2292
428	145	15.8291
1121	1042	15.3524
429	360	21.6923
230	678	22.7875
511	918	6.27288
464	727	6.66211
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
