30
173	253
733	458
643	259	8.93508
853	767	13.477
754	131	21.1797
95	97	16.0946
542	135	9.95493
160	625	25.9371
547	34	8.74095
339	250	10.2369
487	474	14.8235
594	83	7.06327
57	501	4.23274
440	410	12.3735
736	881	17.5591
665	304	6.31793
575	686	11.6491
233	358	18.8314
79	490	3.29522
565	368	8.48644
641	370	10.2106
823	37	17.6939
312	206	8.06145
116	194	9.31783
84	835	27.7291
661	828	10.0141
660	624	20.4402
386	705	32.6117
778	740	15.2545
582	898	11.6512
292	472	21.7649
768	387	9.27067
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
