27
273	139
552	103
357	605	6.51197
618	710	5.90391
468	694	35.3638
340	682	10.0182
635	712	6.49402
45	385	30.5168
193	201	40.1063
72	457	19.1179
487	432	21.0284
610	550	33.1217
625	632	28.9011
249	613	14.6512
245	713	32.2517
436	251	35.8624
540	119	6.78065
494	338	12.1586
144	518	22.7698
538	446	18.2943
275	291	22.9432
324	242	24.1129
204	621	17.0752
350	623	6.50796
124	698	38.575
124	462	18.0226
358	52	41.5477
462	337	10.1098
352	705	10.0403
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
