33
257	663
343	532
1036	252	41.6854
1045	969	39.368
590	304	11.7005
83	329	14.0541
107	176	60.1592
721	761	34.0767
321	310	49.6378
949	358	44.5425
790	930	63.8395
642	831	34.6522
535	363	17.8208
160	324	13.5234
233	956	28.8852
72	915	41.1901
360	769	34.3604
754	151	33.7573
35	796	16.1666
331	2	16.856
511	743	34.2801
125	344	12.4291
610	956	38.3193
279	17	21.5726
797	249	32.2281
66	753	20.4455
554	309	11.3397
413	93	37.0996
598	1078	47.6193
335	514	7.57346
228	402	34.9572
435	823	36.9459
555	137	51.5521
174	1023	30.102
1029	1071	39.7732
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
