33
97	15
417	797
733	577	10.2268
1052	461	38.7637
288	131	21.3925
590	1038	48.0468
743	381	30.7485
301	734	31.7121
709	150	5.24834
15	92	27.5792
613	144	19.7589
753	1068	46.7465
502	336	24.6645
474	692	26.8118
796	261	15.4108
267	208	19.3346
166	507	34.1798
136	790	47.0804
415	1002	11.8708
291	602	22.2589
734	273	18.6099
286	520	15.345
683	494	14.2484
997	28	24.1278
720	131	5.32034
313	12	24.7937
365	1033	16.7649
353	500	14.8224
210	117	18.998
574	658	22.8729
460	222	27.488
943	339	36.2615
444	472	22.4113
1088	99	23.6282
700	553	10.9933
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
