28
525	414
428	670
219	174	26.7449
544	20	19.1558
32	424	19.709
69	591	15.6927
25	655	22.4417
540	101	9.68465
196	713	8.26783
203	747	8.61944
213	575	25.6287
506	111	9.60397
93	372	7.24105
120	381	7.88219
237	736	7.85973
563	625	11.7272
646	610	23.529
604	236	35.2017
460	626	10.9671
98	111	16.8224
42	316	19.5669
361	280	46.0823
427	607	10.2674
591	527	19.9774
312	725	22.2586
129	486	23.2255
124	161	15.6499
541	577	15.1521
745	62	44.6846
33	144	20.7219
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
