31
363	474
383	664
487	348	42.4286
721	321	43.5858
648	407	30.7971
409	264	39.8084
853	535	33.2689
761	544	35.771
936	307	55.5891
660	957	37.2212
121	406	43.7039
44	226	25.6938
601	513	28.9493
174	608	37.2773
935	155	46.1222
536	552	26.5303
725	448	33.9737
175	294	46.1706
823	10	36.0166
580	898	32.2776
374	464	5.50979
370	403	20.473
759	90	35.633
85	660	37.0726
12	116	41.8857
292	933	71.6676
577	57	67.7958
514	215	42.0308
60	956	72.8862
767	635	31.7558
13	305	32.3802
114	524	39.5878
301	611	32.5679
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
