34
940	98
383	910
207	1059	32.3049
339	1133	44.893
695	1075	38.6187
519	1142	10.5596
178	230	11.0818
57	732	33.7085
858	680	16.565
130	862	34.4112
1051	235	10.4466
821	352	10.9543
528	1100	11.5593
853	760	10.3032
822	78	28.398
491	446	36.0431
660	822	23.4694
126	531	27.9809
220	543	22.8209
166	31	40.6228
486	1024	19.2749
837	397	12.1537
1026	546	20.1672
1017	227	10.0517
916	515	17.8474
634	417	43.086
139	246	8.74648
1129	271	19.1572
330	684	27.8302
363	926	7.28355
556	658	28.6538
651	742	18.9257
1111	576	20.7572
817	736	10.1166
901	455	12.9499
217	689	33.0546
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
