27
633	688
607	487
409	417	34.8015
283	528	8.68468
668	214	6.98209
691	411	3.37248
37	629	67.6999
500	586	20.3889
426	155	9.97834
388	163	7.99679
557	390	21.4491
60	333	29.9442
290	578	13.3583
661	182	7.60771
243	524	8.7893
341	316	17.7868
95	174	36.1544
295	379	16.4155
166	389	28.5236
502	295	29.6369
509	179	24.6933
230	258	20.5153
283	213	19.4751
508	716	36.2265
419	92	16.5904
411	553	23.1387
701	420	3.18491
48	24	46.1402
622	340	23.9889
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
