32
29	147
113	129
906	817	2.68549
1002	243	17.0379
909	269	10.6393
52	399	7.21251
114	806	15.041
922	84	33.3339
952	930	10.7798
388	75	14.4524
624	926	36.8033
64	288	4.83963
343	715	14.4924
622	71	20.6032
200	8	15.7705
114	392	11.4134
489	118	17.337
24	314	7.64331
892	904	11.6756
392	631	17.1135
911	839	3.85129
587	422	10.9041
235	813	14.229
929	779	7.10815
201	659	19.3946
48	848	15.328
522	385	11.6017
461	307	18.1681
307	63	13.7771
292	557	13.7697
963	413	30.4339
584	735	20.1743
526	450	12.9304
276	382	29.6395
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
