32
748	163
466	282
299	864	6.95407
217	619	19.5231
879	1004	22.113
788	610	41.1885
754	464	20.2091
273	829	13.0347
932	859	34.552
497	712	19.7287
946	372	1.6742
925	7	47.5236
214	527	15.4058
677	277	4.93267
340	630	27.9009
261	471	18.5709
231	883	17.987
942	378	2.04428
729	740	31.681
88	242	18.5002
171	215	21.6254
384	253	11.1841
668	296	5.46835
429	255	12.4997
277	60	12.1174
625	674	27.8264
326	860	7.57118
881	745	31.4509
440	747	14.7149
277	243	25.5808
87	409	33.5184
329	44	10.9671
665	419	21.914
829	927	22.1879
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
