34
116	14
776	476
359	425	52.2831
938	452	52.4074
843	144	22.7621
940	1097	33.6965
808	193	15.3236
777	220	15.3679
1044	287	61.6296
289	160	22.2648
546	408	72.7635
56	230	61.2007
41	543	28.0786
796	953	25.7514
225	375	43.9162
953	760	49.8197
755	595	41.1873
261	726	71.3674
22	632	35.1362
443	788	16.0666
843	1063	38.5097
740	1057	19.2323
78	390	58.3059
416	834	20.4384
12	1028	83.8957
217	490	44.8134
471	583	71.9924
331	100	24.1134
694	747	44.6149
754	1004	18.2419
833	818	39.1811
754	879	25.8055
206	154	7.08505
211	1152	87.2637
343	900	32.3167
224	139	8.28389
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
