34
37	849
942	255
76	972	10.4473
187	515	8.22551
873	623	28.835
259	408	7.75638
420	525	20.9935
314	450	8.26608
569	779	19.3879
405	366	7.73447
814	778	3.75703
493	188	29.5883
359	920	8.86857
884	843	10.9722
1119	221	12.2375
872	922	9.07075
691	250	31.3641
65	878	2.55654
832	771	2.34026
579	619	19.573
89	874	3.83548
1062	403	18.6849
103	1147	22.4604
44	418	29.7315
370	396	5.20189
227	564	10.2692
703	2	27.2198
1019	308	13.0377
102	1026	9.9406
1090	118	19.4661
335	1122	32.2385
428	18	36.3021
239	778	26.1828
373	854	13.2511
319	347	12.0833
860	997	14.2622
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
