35
700	995
766	640
116	870	9.16584
128	429	37.1742
722	1040	7.77438
577	360	19.5114
192	932	8.4127
534	69	3.53386
18	786	10.1212
106	157	35.8496
1215	139	15.7902
1014	881	27.9058
743	776	17.8154
860	18	9.14095
361	417	21.6132
153	898	7.44568
565	696	16.2242
275	648	12.5656
1216	850	30.6806
503	267	10.5626
1140	110	13.1657
699	895	17.1808
947	283	31.6391
1110	257	18.4256
241	740	3.60778
533	221	8.32193
1209	1016	20.5172
533	45	3.9134
425	1181	24.0832
268	731	5.53901
891	52	6.8674
522	1001	24.5089
816	971	21.3102
480	318	10.2602
70	761	8.17461
648	817	14.3939
545	1211	14.2857
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
