34
464	825
899	802
1115	1129	36.8616
593	803	31.9718
992	846	24.2399
237	771	36.8027
867	1098	35.4147
200	1096	8.72674
723	632	21.404
603	6	21.3476
1058	958	16.4813
35	64	25.8732
222	156	28.5213
159	928	40.1042
453	447	26.4965
181	1068	8.66624
1098	633	32.855
981	1036	21.469
17	492	22.5957
943	74	54.3559
685	54	20.5288
442	550	6.31025
457	566	4.80912
830	324	44.8715
558	628	31.6278
995	507	44.1533
750	559	20.4342
278	646	29.3655
144	98	24.7778
520	156	40.8395
42	591	22.2566
994	959	16.4048
911	978	24.3835
14	1012	48.388
845	546	27.4193
654	329	42.8753
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
