33
202	306
398	792
257	979	10.7779
43	790	16.5581
643	13	37.4944
949	231	24.7098
841	729	28.6978
447	479	6.36334
313	625	6.49884
210	800	11.6671
582	862	15.1579
916	406	25.2596
821	966	7.39999
332	475	7.32927
2	594	24.3068
440	540	7.27974
42	377	28.088
888	975	5.42269
568	479	8.86687
183	332	3.32994
638	459	10.0735
597	414	8.40466
1085	883	18.8958
641	931	9.7684
113	855	14.7921
521	1000	21.3266
985	944	17.4768
264	595	6.94087
245	399	13.0341
342	137	36.1904
803	317	17.7815
859	939	8.29777
300	722	16.6523
377	488	5.04276
183	985	11.0134
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
