32
566	420
217	327
188	171	16.4007
295	113	16.2706
843	427	18.5673
468	860	18.9235
370	542	42.2431
573	590	27.5132
904	391	20.2332
575	937	10.7048
678	666	25.0364
477	925	14.8869
962	988	34.213
611	138	36.0284
769	872	7.00891
678	32	6.57028
838	1006	25.6981
241	127	14.8338
567	894	10.8155
34	591	40.9028
552	350	12.8217
183	893	27.9719
771	740	29.0794
867	659	10.6712
680	4	7.973
869	828	28.6065
514	270	8.47055
531	298	6.57275
749	849	8.45687
913	632	12.9931
639	933	16.8843
154	674	38.6095
79	210	32.3024
120	986	30.0453
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
