28
172	241
402	575
36	512	10.8991
477	139	31.938
51	197	25.221
642	536	16.169
259	562	40.8238
191	33	22.8233
735	536	5.8159
413	378	15.9816
252	312	22.1429
744	554	5.96879
171	179	13.0799
24	755	34.2254
124	116	16.5155
110	664	11.3286
333	410	9.24293
350	375	10.709
101	602	14.0233
612	63	36.0037
299	393	8.63028
24	284	25.9062
377	490	10.2928
60	480	10.6226
661	587	11.4004
654	693	23.4735
151	679	12.1415
763	388	36.8407
393	531	12.3363
371	188	31.4787
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
