32
465	871
727	471
547	744	3.84604
700	288	8.70705
566	646	10.5177
930	692	7.82611
676	943	34.8827
870	698	6.39896
113	618	24.4588
749	107	4.93838
662	109	10.7637
780	69	6.904
913	547	19.5254
506	867	4.79957
743	554	4.5811
1003	931	27.3769
527	748	3.27402
393	170	22.3032
241	310	21.43
936	324	20.5978
177	174	19.8669
994	156	29.6169
852	427	16.7007
820	626	10.4202
85	853	29.4852
704	240	5.99418
772	707	14.5369
738	525	4.70897
218	468	5.8773
176	473	7.16989
198	508	7.65203
1017	598	19.2851
654	732	4.24009
694	729	6.52765
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
