28
691	267
514	639
56	498	6.72196
327	24	8.42568
262	57	8.481
67	770	22.0201
313	572	4.34078
257	533	3.38067
455	105	7.64228
178	731	12.9078
722	466	9.91833
256	558	3.29457
40	638	15.0454
444	159	6.85368
405	173	7.07471
196	111	15.6496
648	428	9.74429
500	512	9.65328
692	294	2.77262
283	564	3.0878
441	454	10.9423
475	596	7.6397
501	755	22.7799
84	246	14.5321
326	327	22.4502
330	167	7.66952
92	451	7.64046
219	288	13.0694
539	118	12.2167
616	197	12.3481
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
