33
855	349
403	604
757	837	16.7081
933	537	15.0514
472	6	51.4943
649	957	24.6658
927	213	8.4287
686	572	49.4428
240	883	21.6124
214	36	65.7519
670	343	7.96398
6	548	78.4381
272	676	25.2206
452	248	19.6579
361	234	21.9958
807	897	20.2929
880	642	25.6484
861	378	8.34524
572	922	6.15147
237	793	25.9231
833	392	7.59573
896	194	10.6956
135	1002	37.8263
916	464	17.7659
412	881	34.1479
567	893	7.28176
803	968	19.394
533	453	40.1872
83	279	60.1761
1085	1013	43.5195
887	1004	25.0763
1031	713	39.6473
674	1044	19.0484
508	703	33.2996
654	367	5.78847
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
