28
311	717
525	565
34	320	6.50097
364	94	18.9966
737	166	11.3202
519	243	57.6372
232	466	40.8622
26	551	25.4152
724	200	4.39363
112	195	4.17901
275	559	34.0219
418	90	17.6992
582	511	30.4595
5	395	13.7877
16	317	5.5517
323	56	19.7004
744	690	23.594
397	642	28.3725
48	396	15.7922
683	679	20.6151
766	340	52.3857
735	200	4.08684
101	192	4.11586
373	571	23.7286
209	630	13.8401
69	617	27.2768
572	378	49.6612
168	614	15.4661
753	534	56.3498
392	388	58.2218
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
