32
977	925
256	959
877	132	24.7875
27	895	43.9881
70	240	31.3625
138	294	32.2179
296	83	67.9095
237	538	14.8576
98	559	1.39751
99	563	1.47076
122	112	49.2291
361	554	3.33269
778	959	80.4222
430	742	23.274
130	508	19.8714
476	704	21.9634
599	283	23.3495
29	764	47.7383
713	527	3.78902
570	801	45.9728
609	623	42.6094
370	554	3.36673
420	531	19.9924
850	190	24.1099
993	583	41.9684
705	426	30.7118
883	588	42.3132
261	567	11.445
706	518	3.86657
355	717	30.9744
674	261	19.2714
665	322	21.2014
773	263	32.8466
862	417	57.9838
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
