30
110	575
67	571
824	269	36.0307
712	527	23.7437
463	629	17.702
214	552	11.6285
133	456	8.10462
249	178	4.2753
533	409	0.820015
615	817	9.5551
545	575	18.3058
257	249	6.39666
101	857	4.1549
132	332	10.732
255	888	13.1984
18	620	10.2979
100	406	6.61158
1	792	9.3681
815	624	25.4516
97	613	4.77084
567	808	8.42666
254	217	6.28851
159	583	6.59735
528	413	1.26891
269	642	13.9887
49	104	39.1329
91	878	4.50257
495	166	9.03093
183	795	17.7186
374	243	21.7719
76	793	10.2875
463	122	9.2214
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
