34
463	297
107	197
963	579	11.3882
1072	633	4.90244
1134	993	12.5525
217	932	23.7324
836	876	15.8957
971	414	10.974
549	1044	15.1832
325	132	23.4974
949	252	32.1943
44	663	5.43297
832	467	4.36463
517	878	16.3501
302	1064	26.2427
1004	6	7.49855
1044	593	2.53492
61	536	20.431
194	64	27.2481
995	53	6.72052
900	822	11.0544
1039	386	14.2482
720	794	18.1937
903	69	10.643
253	333	30.339
1111	1099	16.763
863	490	5.90953
988	1038	14.8705
23	633	5.55365
499	60	12.8157
649	908	18.6853
1033	573	2.40389
834	1012	22.0895
473	1051	9.62022
448	136	10.0102
953	1136	13.4818
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
