27
643	711
0	487
373	46	26.9855
703	692	15.4483
193	212	17.8506
102	425	8.6734
476	398	9.8778
113	385	8.42299
480	51	14.4388
172	345	10.2538
144	366	7.38989
136	90	22.6913
255	417	28.5031
189	549	13.4569
720	522	39.518
339	544	33.022
666	125	48.7594
14	354	24.9192
223	517	12.9016
534	29	17.3647
20	584	23.6274
12	502	4.56457
207	147	15.107
276	193	21.7947
478	334	16.4108
304	296	29.4432
471	433	7.40724
586	547	40.4581
358	158	23.3611
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
