28
678	110
708	115
196	574	7.10625
538	371	14.8946
688	655	18.5845
468	690	15.5644
439	649	18.8467
633	784	21.326
375	457	45.7351
237	745	48.1038
564	164	28.6285
648	146	17.4803
776	244	55.9083
639	657	15.0036
530	38	48.6737
3	193	89.5354
104	465	23.1748
549	439	8.95763
657	319	12.7942
628	340	12.1057
507	253	35.5007
303	595	16.3835
266	614	13.0352
215	580	6.43861
740	600	29.7723
689	764	22.467
496	396	18.2272
546	462	7.8424
603	278	22.2582
172	482	23.4313
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
