28
116	209
567	228
520	562	14.9983
349	180	7.20453
263	161	10.0574
213	434	15.001
613	46	17.6034
332	363	14.6267
317	206	7.03432
30	395	18.7457
103	641	8.20092
493	30	5.87584
5	622	12.0696
454	63	6.55527
1	35	19.9364
258	508	11.032
417	490	18.5482
540	308	10.8414
69	214	9.09329
127	115	12.0803
476	656	13.0375
45	780	15.0862
251	288	18.1473
55	508	16.6192
91	699	6.37631
103	590	8.84574
400	329	9.99939
445	735	16.4688
458	404	12.8487
376	671	14.793
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
