27
457	702
15	405
523	691	7.72639
260	693	13.1963
220	218	11.3068
287	185	7.10383
518	540	14.1237
674	720	21.8547
332	38	2.8317
723	245	32.7043
146	344	13.1449
468	93	19.1744
401	567	14.6108
174	77	1.87095
58	243	16.3079
169	69	0.995012
686	433	25.4218
84	155	11.9788
316	134	8.45464
323	24	2.4362
44	572	8.08741
68	327	14.3172
583	54	23.8621
74	636	11.5351
359	683	14.7785
470	594	11.1735
340	204	6.59062
145	686	15.8458
518	419	15.3492
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
