33
148	861
972	1066
166	409	21.6624
986	683	32.6623
580	703	38.8417
888	370	28.005
743	254	40.5563
947	827	40.9807
336	546	22.7691
935	286	20.9979
266	147	24.6189
238	1080	17.2393
11	49	42.734
428	546	26.5624
595	197	41.8719
1059	1017	26.6706
396	332	19.9922
657	572	40.9132
544	955	26.095
680	834	44.4062
965	46	63.6964
433	457	21.1247
404	796	30.1334
537	1045	14.9654
435	680	28.6153
475	1033	15.0072
310	1046	18.8272
87	423	17.4907
75	563	40.3303
213	41	29.6665
940	463	31.4613
461	268	24.1957
389	399	17.8956
4	857	35.5616
186	863	9.07642
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
