30
84	429
892	668
689	883	60.1874
826	251	22.0389
775	307	26.0205
744	489	34.0079
843	556	20.8824
741	382	31.4585
406	708	43.5832
157	19	3.64409
258	791	29.05
427	816	33.3406
154	383	32.3817
840	165	22.8393
166	15	3.72571
114	510	7.89424
524	880	39.6094
94	501	6.66627
877	632	10.9894
578	423	63.289
750	234	17.137
165	555	25.8557
327	842	30.2829
482	272	57.1231
687	59	54.2259
510	620	52.3168
151	895	43.0247
308	331	64.7669
790	202	17.1927
155	763	32.1309
328	155	57.1079
888	606	10.8387
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
