34
536	598
510	163
924	1046	21.2193
796	1030	19.3066
15	215	76.3351
428	768	38.7747
599	244	30.4496
763	319	62.2813
271	71	40.18
1059	939	59.4982
244	760	12.1691
205	150	39.9947
863	751	57.9891
869	1069	14.5595
583	605	18.4617
619	706	28.0338
871	174	60.1973
356	1056	9.9534
571	330	31.7276
250	1055	35.4863
543	515	29.8575
433	1068	22.6696
662	786	24.6375
362	481	71.8225
615	1117	56.7591
1125	468	51.1642
337	1029	10.3471
272	773	10.2341
323	793	17.6915
452	1122	19.064
909	920	49.1905
417	20	55.2808
846	1033	16.9157
1156	207	100.538
693	724	23.7473
958	482	54.484
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
